X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316
303,29715,29353,4808,5003,5426,5989,1822,1014,1203,651,538,937,1976,2117,2487,2910,3479,2719,4007,3325,3556,3306,3811,3658,4529,4019,4485,4735,4413,5027,5166,4865,4299,4601,4913,5268,4821,706,625,28267,28461,28581,28754,29248,17836,18206,18719,18837,19061,19550,19053,19788,19492,19828,20292,19905,23836,29204,17640,18446,16711,23144,17369,22473,15683,15643,16090,15815,16507,15727,16404,16060,5364,6594,6252,7459,7127,6872,6588,7099,13309,3677,3565,4561,4221,3332,3883,4043,4339,4904,4179,3453,6326,4620,6421,1639,1359,8402,8714,8267,6677,5940,5386,2123,2503,1926,2093,2474,2778,2434,2883,3745,3261,4188,2042,5041,4125,3998,1743,4431,2834,5319,2571,7614,8455,8221,8065,7883,10516,9182,8647,8295,8872,9078,10063,8441,9140,9322,9881,10136,10823,10418,11371,10554,15222,14977,15042,14743,15194,16142,14477,19191,18205,18946,25672,25369,24752,26002,25789,25910,25657,26530,27675,28117,31826,30686,30935,31411,32084,32310,32078,30657,27089,24689,24984,21832,22142,20659,20757,4394,3738,3415,3845,4303,3386,9604,9303,9246,9839,13307,14261,13677,13931,14300,15373,14473,14962,14782,15165,15871,15449,19619,19305,19604,3779,3946,4276,4250,4463,4572,4074,4091,4068,5239,3678,4380,3570,4775,4298,3846,4112,3738,4424,3945,5053,5192,4704,4044,4188,4164,4702,5515,5588,5148,4594,5750,5521,6103,5933,5304,6422,4950,6346,5760,6685,5181,5978,7399,5274,6539,6298,6776,5499,6331,6678,7236,7090,8251,6569,6246,7814,6974,6573,7188,8269,6826,6947,6857,8299,7706,4640,4984,5064,4452,4924,4809,4508,4351,4331,2337,2000,1563,688,11956,11043,10936,11221,1828,1451,2271,1666,645,824,453,700,313,1635,1924,419,293,1201,309,0,466,1661,809,1727,1292,1938,1635,1875,2308,2739,2227,2614,2440
304,30150,29788,5244,5438,5861,6425,2257,548,737,1086,881,1372,2411,2553,2922,3345,3914,3154,4443,3760,3991,3741,4247,4094,4964,4454,4921,5171,4848,5462,5601,5301,4734,5036,5349,5704,5257,1172,1061,28703,28896,29016,29189,29683,18271,18642,19155,19272,19497,19985,19489,20224,19928,20263,20727,20340,24272,29640,18076,18882,17146,23580,17805,22908,16118,16079,16525,16251,16942,16162,16840,16495,5800,7029,6687,7895,7562,7307,7023,7534,13744,4112,4001,4996,4657,3767,4318,4478,4774,5340,3713,2987,5860,4154,5955,1204,1233,7936,8248,7801,6211,5474,4920,1688,2068,1657,1657,2039,2342,1999,3349,4211,3727,4654,2478,5507,4591,4464,2179,4867,3300,5755,3006,8049,8890,8656,8501,8319,10952,9618,9083,8730,9307,9514,10498,8877,9576,9757,10317,10572,11259,10853,11807,10990,15657,15412,15478,15179,15630,16577,14912,19626,18640,19381,26107,25805,25187,26438,26225,26345,26093,26966,28110,28552,32261,31122,31370,31846,32519,32746,32513,31093,27524,25125,25419,22267,22578,21094,21192,4830,4174,3657,3380,3837,3822,9138,8837,8780,9373,13742,14696,14112,14366,14736,15808,14909,15398,15218,15601,16307,15884,20054,19740,20039,4245,4382,4711,4685,4898,5007,4509,4526,4503,5674,4114,4816,4006,5211,4734,4282,4547,4173,4859,4381,5489,5627,5140,4479,4623,4600,5137,5951,6023,5583,5029,6186,5956,6538,6369,5739,6858,5385,6781,6195,7121,5617,6414,7834,5709,6975,6733,7212,5934,6766,7114,7671,7526,8687,7004,6681,8249,7410,7008,7624,8704,7262,7382,7292,8735,7240,5106,5450,5530,4918,5390,5275,4974,4817,4797,2803,2466,2029,1154,12392,11479,11371,11656,1393,1016,1836,1231,1043,389,919,271,779,1199,1489,176,759,766,375,466,0,1195,373,1261,826,1472,1169,1409,1842,2273,1761,2148,1974
305,31063,30701,6157,6351,6774,7338,3170,1190,891,2000,1794,2285,3324,3466,3835,4258,4827,4067,5356,4673,4904,4654,5160,5007,5877,5367,5834,6084,5761,6375,6514,6214,5647,5949,6262,6617,6170,2366,1974,29616,29809,29929,30102,30596,19184,19555,20068,20185,20410,20898,20402,21137,20841,21176,21640,21253,25185,30553,18989,19795,18059,24493,18718,23821,17031,16992,17438,17164,17855,17075,17753,17408,6713,7942,7600,8808,8475,8220,7936,8447,14657,5025,4914,5909,5570,4680,5231,5391,5687,6253,2518,1792,4666,2960,4760,2391,2428,6742,7053,6606,5016,4279,3725,2761,2236,2852,2569,1965,1536,1896,4543,5406,4921,5849,3659,6701,5786,5659,3347,5825,4495,6668,3919,8962,9803,9569,9414,9232,11865,10531,9996,9643,10220,10427,11411,9790,10489,10670,11230,11485,12172,11766,12720,11903,16570,16325,16391,16092,16543,17490,15825,20539,19553,20294,27020,26718,26100,27351,27138,27258,27006,27879,29023,29465,33174,32035,32283,32759,33432,33659,33426,32006,28437,26038,26332,23180,23491,22007,22105,5743,5087,4570,4293,4657,4735,7943,7642,7585,8178,14655,15609,15026,15279,15649,16721,15822,16311,16131,16514,17220,16797,20967,20653,20952,5439,5437,5624,5598,5811,5920,5422,5439,5416,6587,5027,5729,4919,6124,5647,5195,5460,5086,5772,5294,6402,6540,6053,5392,5536,5513,6050,6864,6936,6496,5942,7099,6869,7451,7282,6652,7771,6298,7694,7108,8034,6530,7327,8747,6622,7888,7646,8125,6847,7679,8027,8584,8439,9600,7917,7594,9162,8323,7921,8537,9617,8175,8295,8205,9648,6045,6301,6644,6724,6113,6585,6470,6168,6011,5992,3998,3661,3224,2349,13305,12392,12284,12569,1593,1773,1338,1149,2238,1558,2113,1466,1974,603,575,1371,1954,520,1570,1661,1195,0,1011,155,653,277,431,823,647,1078,814,954,1253
306,30524,30162,5617,5812,6235,6798,2631,651,553,1460,1254,1746,2784,2926,3296,3718,4288,3528,4816,4134,4365,4115,4620,4467,5338,4827,5294,5544,5221,5836,5975,5674,5108,5409,5722,6077,5630,1355,1434,29076,29270,29390,29563,30057,18644,19015,19528,19646,19870,20359,19862,20597,20301,20636,21101,20714,24645,30013,18449,19255,17519,23953,18178,23281,16492,16452,16899,16624,17315,16536,17213,16869,6173,7403,7061,8268,7935,7680,7396,7908,14117,4486,4374,5370,5030,4141,4691,4851,5148,5713,3529,2803,5677,3971,5771,1380,1417,7753,8064,7617,6027,5290,4737,1749,1694,1841,1558,1665,1969,1625,3532,4394,3910,4837,2851,5696,4774,4647,2552,5240,3484,6128,3380,8423,9264,9030,8874,8692,11325,9991,9456,9104,9681,9887,10872,9250,9949,10131,10690,10945,11632,11227,12180,11363,16031,15786,15851,15552,16003,16951,15285,20000,19014,19755,26481,26178,25561,26811,26598,26719,26466,27339,28484,28925,32635,31495,31744,32220,32893,33119,32886,31466,27898,25498,25793,22641,22951,21467,21566,5203,4547,4031,3753,4118,4195,8954,8653,8596,9189,14115,15070,14486,14740,15109,16182,15282,15771,15591,15974,16680,16258,20428,20114,20413,4428,4755,5085,5059,5272,5381,4883,4900,4876,6048,4487,5189,4379,5584,5107,4655,4921,4547,5233,4754,5862,6000,5513,4852,4997,4973,5510,6324,6396,5957,5402,6559,6330,6912,6742,6113,7231,5759,7155,6568,7494,5990,6787,8208,6082,7348,7107,7585,6307,7139,7487,8045,7899,9060,7377,7055,8623,7783,7382,7997,9078,7635,7756,7666,9108,7057,5290,5633,5713,5102,5573,5459,5157,5000,4981,2987,2650,2212,1338,12765,11852,11745,12029,1019,762,1462,857,1227,547,1102,455,963,826,1115,390,943,491,558,809,373,1011,0,1078,642,1288,986,1226,1658,2090,1578,1965,1790
307,31219,30856,6312,6507,6930,7493,3326,1346,1046,2155,1949,2441,3479,3621,3991,4413,4982,4222,5511,4828,5060,4810,5315,5162,6032,5522,5989,6239,5916,6530,6669,6369,5803,6104,6417,6772,6325,2433,2129,29771,29965,30084,30258,30751,19339,19710,20223,20340,20565,21054,20557,21292,20996,21331,21795,21409,25340,30708,19144,19950,18214,24648,18873,23976,17186,17147,17593,17319,18010,17231,17908,17563,6868,8098,7756,8963,8630,8375,8091,8603,14812,5181,5069,6065,5725,4835,5386,5546,5843,6408,2451,1726,4599,2893,4694,2458,2494,6675,6986,6539,4949,4212,3659,2827,2303,2918,2635,2032,1603,1963,4610,5472,4988,5915,3725,6768,5852,5725,3414,5935,4561,6823,4075,9117,9959,9724,9569,9387,12020,10686,10151,9799,10376,10582,11567,9945,10644,10825,11385,11640,12327,11922,12875,12058,16725,16481,16546,16247,16698,17645,15980,20695,19709,20450,27175,26873,26256,27506,27293,27414,27161,28034,29179,29620,33329,32190,32439,32915,33588,33814,33581,32161,28592,26193,26488,23336,23646,22162,22260,5898,5242,4725,4448,4812,4890,7876,7575,7518,8111,14810,15765,15181,15434,15804,16877,15977,16466,16286,16669,17375,16953,21122,20809,21107,5506,5503,5780,5754,5967,6076,5577,5594,5571,6742,5182,5884,5074,6279,5802,5350,5615,5242,5928,5449,6557,6695,6208,5547,5692,5668,6205,7019,7091,6652,6097,7254,7024,7607,7437,6808,7926,6454,7850,7263,8189,6685,7482,8903,6777,8043,7801,8280,7002,7834,8182,8739,8594,9755,8072,7749,9318,8478,8076,8692,9773,8330,8450,8361,9803,5979,6367,6711,6791,6179,6651,6537,6235,6078,6059,4065,3728,3290,2416,13460,12547,12439,12724,1659,1840,1404,1216,2305,1625,2180,1533,2041,670,511,1437,2020,587,1636,1727,1261,155,1078,0,808,430,587,978,580,1012,969,887,1409
308,30410,30048,5504,5698,6121,6685,2517,537,238,1470,1141,1632,2848,2813,3182,3605,4174,3414,4703,4020,4251,4001,4507,4354,5224,4714,5181,5431,5108,5722,5861,5561,4994,5296,5609,5964,5517,1998,1321,28963,29156,29276,29449,29943,18531,18902,19415,19532,19757,20245,19749,20484,20188,20523,20987,20601,24532,29900,18336,19142,17406,23840,18065,23168,16378,16339,16785,16511,17202,16422,17100,16755,6060,7289,6947,8155,7822,7567,7283,7794,14004,4372,4261,5256,4917,4027,4578,4738,5034,5600,2887,2161,5035,3329,5129,2022,2059,7111,7422,6975,5385,4648,4094,2392,1867,2483,2200,1779,2082,1739,4175,5037,4552,5480,3290,6332,5417,5290,2978,5456,4126,6250,3266,8309,9150,8916,8761,8579,11212,9878,9343,8990,9567,9774,10758,9137,9836,10017,10577,10832,11519,11113,12067,11250,15917,15672,15738,15439,15890,16837,15172,19886,18900,19641,26367,26065,25448,26698,26485,26605,26353,27226,28370,28812,32521,31382,31630,32106,32779,33006,32773,31353,27784,25385,25679,22527,22838,21354,21452,5090,4434,3917,3640,4004,4082,8312,8011,7954,8547,14002,14956,14373,14626,14996,16068,15169,15658,15478,15861,16567,16144,20314,20000,20299,5070,5068,4971,5178,5209,5329,4775,4786,4763,5934,4374,5076,4266,5471,4994,4542,4807,4433,5119,4641,5749,5887,5400,4739,4883,4860,5397,6211,6283,5844,5289,6446,6216,6798,6629,5999,7118,5645,7041,6455,7381,5877,6674,8094,5969,7235,6993,7472,6194,7026,7374,7931,7786,8947,7264,6941,8509,7670,7268,7884,8964,7522,7642,7552,8995,6414,5932,6275,6355,5744,6216,6101,5799,5642,5623,3629,3292,2855,1980,12652,11739,11631,11916,1224,1404,1575,971,1869,1189,1744,1097,1605,939,1228,1002,1585,506,1201,1292,826,653,642,808,0,646,344,584,1016,1447,935,1322,1148
309,30788,30426,5882,6076,6499,7063,2895,924,735,2116,1519,2010,3494,3215,3560,3983,4552,3792,5081,4398,4629,4379,4885,4732,5602,5092,5559,5809,5486,6100,6239,5939,5372,5674,5987,6342,5895,2644,1752,29341,29534,29654,29827,30321,18909,19280,19793,19910,20135,20623,20127,20862,20566,20901,21365,20979,24910,30278,18714,19520,17784,24218,18443,23546,16756,16717,17163,16889,17580,16800,17478,17133,6438,7667,7325,8533,8200,7945,7661,8172,14382,4750,4639,5634,5295,4405,4956,5116,5412,5978,2241,1515,4388,2682,4483,2668,2705,6464,6776,6329,4739,4002,3448,3038,2513,3129,2846,2242,1813,2173,4821,5683,5199,6126,3936,6979,6063,5936,3625,6102,4772,6896,3644,8687,9528,9294,9139,8957,11590,10256,9721,9368,9945,10152,11136,9515,10214,10395,10955,11210,11897,11491,12445,11628,16295,16050,16116,15817,16268,17215,15550,20264,19278,20019,26745,26443,25826,27076,26863,26983,26731,27604,28748,29190,32899,31760,32008,32484,33157,33384,33151,31731,28162,25763,26057,22905,23216,21732,21830,5468,4812,4295,4018,4382,4460,7666,7365,7308,7901,14380,15334,14751,15004,15374,16446,15547,16036,15856,16239,16945,16522,20692,20378,20677,5717,5714,5584,5824,5855,5975,5421,5164,5141,6312,4752,5454,4644,5849,5372,4920,5185,4811,5497,5019,6127,6265,5778,5117,5261,5238,5775,6589,6661,6222,5667,6824,6594,7176,7007,6377,7496,6023,7419,6833,7759,6255,7052,8472,6347,7613,7371,7850,6572,7404,7752,8309,8164,9325,7642,7319,8887,8048,7646,8262,9342,7900,8020,7930,9373,5768,6578,6922,7002,6390,6862,6747,6446,6289,6269,4275,3938,3501,2626,13030,12117,12009,12294,1870,2050,1615,1427,2515,1835,2391,1743,2251,881,850,1648,2231,797,1847,1938,1472,277,1288,430,646,0,303,548,370,801,539,676,978
310,30632,30270,5725,5920,6343,6906,2739,759,460,1813,1362,1854,3191,3034,3404,3827,4396,3636,4925,4242,4473,4223,4728,4575,5446,4936,5402,5652,5330,5944,6083,5782,5216,5518,5830,6185,5738,2341,1542,29184,29378,29498,29671,30165,18753,19123,19636,19754,19978,20467,19970,20705,20409,20745,21209,20822,24753,30122,18557,19363,17628,24062,18286,23390,16600,16560,17007,16732,17424,16644,17321,16977,6281,7511,7169,8376,8044,7789,7505,8016,14226,4594,4482,5478,5139,4249,4800,4960,5256,5821,2543,1817,4691,2985,4786,2366,2403,6767,7078,6631,5041,4304,3751,2735,2211,2826,2544,1940,1861,1871,4518,5380,4896,5823,3633,6676,5760,5633,3322,5799,4469,6593,3488,8531,9372,9138,8982,8800,11433,10099,9564,9212,9789,9995,10980,9358,10057,10239,10798,11053,11740,11335,12288,11471,16139,15894,15959,15660,16112,17059,15394,20108,19122,19863,26589,26286,25669,26919,26706,26827,26574,27447,28592,29034,32743,31603,31852,32328,33001,33227,32995,31574,28006,25606,25901,22749,23059,21576,21674,5311,4655,4139,3861,4226,4303,7968,7667,7610,8203,14224,15178,14594,14848,15218,16290,15390,15879,15699,16082,16788,16366,20536,20222,20521,5414,5411,5282,5522,5552,5673,5119,5008,4985,6156,4595,5297,4487,5692,5215,4763,5029,4655,5341,4862,5970,6109,5621,4961,5105,5081,5619,6432,6505,6065,5511,6667,6438,7020,6850,6221,7339,5867,7263,6677,7602,6098,6895,8316,6191,7456,7215,7693,6416,7248,7595,8153,8007,9168,7486,7163,8731,7891,7490,8106,9186,7743,7864,7774,9216,6071,6275,6619,6699,6087,6559,6445,6143,5986,5967,3973,3636,3198,2324,12873,11960,11853,12138,1567,1748,1354,1124,2213,1533,2088,1441,1949,718,1007,1345,1928,495,1544,1635,1169,431,986,587,344,303,0,391,672,1104,592,979,822
311,30241,29878,5334,5528,5951,6515,2458,861,673,2054,1337,1641,3431,3153,3074,3435,4004,3244,4533,3850,4081,3832,4337,4184,5054,4544,5011,5261,4938,5552,5691,5391,4825,5126,5439,5794,5347,2581,1690,28793,28986,29106,29279,29773,18361,18732,19245,19362,19587,20076,19579,20314,20018,20353,20817,20431,24362,29730,18166,18972,17236,23670,17895,22998,16208,16169,16615,16341,17032,16252,16930,16585,5890,7119,6778,7985,7652,7397,7113,7624,13834,4202,4091,5086,4747,3857,4408,4568,4865,5430,2303,1577,4451,2745,4546,2606,2643,6527,6838,6391,4801,4064,3511,2975,2451,3067,2784,2180,2252,2111,4758,5620,5136,6063,3873,6916,6000,5873,3562,6039,4709,6834,3544,8139,8980,8746,8591,8409,11042,9708,9173,8820,9398,9604,10588,8967,9666,9847,10407,10662,11349,10943,11897,11080,15747,15502,15568,15269,15720,16667,15002,19717,18731,19472,26197,25895,25278,26528,26315,26436,26183,27056,28200,28642,32351,31212,31461,31937,32609,32836,32603,31183,27614,25215,25509,22358,22668,21184,21282,4920,4264,3747,3470,3834,3912,7728,7427,7370,7963,13832,14786,14203,14456,14826,15898,14999,15488,15308,15691,16397,15975,20144,19831,20129,5654,5651,5522,5762,5792,5913,5359,5093,4966,6024,4296,5127,4157,5699,4856,4608,4704,4264,4949,4471,5579,5717,5330,4569,4714,4690,5227,6041,6113,5674,5119,6276,6046,6628,6459,5829,6948,5475,6872,6285,7211,5707,6504,7924,5799,7065,6823,7302,6024,6856,7204,7761,7616,8777,7094,6771,8339,7500,7098,7714,8794,7352,7472,7382,8825,5831,6516,6859,6939,6327,6799,6685,6383,6226,6207,4213,3876,3438,2564,12482,11569,11461,11746,1807,1988,1745,1364,2453,1773,2328,1681,2189,1109,1398,1585,2169,735,1784,1875,1409,823,1226,978,584,548,391,0,460,864,352,739,564
312,30700,30338,5794,5988,6411,6974,2890,1293,1105,2486,1769,2073,3864,3585,3506,3895,4464,3704,4993,4310,4541,4291,4797,4644,5514,5004,5471,5721,5398,6012,6151,5850,5284,5586,5899,6254,5807,3014,2122,29253,29446,29566,29739,30233,18821,19192,19704,19822,20047,20535,20039,20773,20478,20813,21277,20890,24822,30190,18626,19432,17696,24130,18355,23458,16668,16629,17075,16800,17492,16712,17390,17045,6350,7579,7237,8445,8112,7857,7573,8084,14294,4662,4551,5546,5207,4317,4868,5028,5324,5889,1871,1145,4019,2313,4113,3038,3075,6095,6406,5959,4369,3632,3078,3408,2883,3499,3216,2612,2183,2543,5191,6053,5568,6496,4306,7348,6433,6306,3994,6472,5142,7266,3976,8599,9440,9206,9051,8869,11502,10168,9633,9280,9857,10064,11048,9427,10126,10307,10867,11122,11809,11403,12357,11540,16207,15962,16027,15729,16180,17127,15462,20176,19190,19931,26657,26355,25737,26988,26775,26895,26642,27516,28660,29102,32811,31671,31920,32396,33069,33296,33063,31643,28074,25675,25969,22817,23127,21644,21742,5380,4724,4207,3930,4294,4372,7296,6995,6938,7531,14292,15246,14662,14916,15286,16358,15458,15947,15768,16151,16857,16434,20604,20290,20589,6086,6084,5954,6194,6225,6345,5791,5526,5398,6456,4728,5559,4590,6131,5288,5040,5137,4723,5409,4931,6038,6177,5762,5029,5173,5149,5687,6501,6573,6133,5579,6736,6506,7088,6919,6289,7407,5935,7331,6745,7671,6167,6963,8384,6259,7524,7283,7761,6484,7316,7664,8221,8076,9237,7554,7231,8799,7960,7558,8174,9254,7812,7932,7842,9284,5398,6948,7291,7371,6760,7232,7117,6815,6659,6639,4645,4308,3871,2996,12941,12029,11921,12206,2240,2420,1985,1796,2885,2205,2760,2113,2621,1250,1092,2018,2601,1167,2217,2308,1842,647,1658,580,1016,370,672,460,0,431,450,312,890
313,30655,30293,5748,5943,6366,6929,3321,1725,1536,2917,2201,2504,4295,4017,3938,4048,4442,3659,4947,4265,4496,4246,4751,4598,5469,4958,5425,5675,5353,5967,6106,5805,5239,5541,5853,6208,5761,3445,2553,29207,29401,29521,29694,30188,18775,19146,19659,19777,20001,20490,19993,20728,20432,20767,21232,20845,24776,30144,18580,19386,17650,24084,18309,23412,16623,16583,17030,16755,17446,16667,17344,17000,6304,7534,7192,8399,8066,7812,7528,8039,14249,4617,4505,5501,5161,4272,4823,4982,5279,5844,1439,714,3587,1881,3682,3469,3506,5663,5975,5528,3938,3201,2647,3839,3315,3930,3647,3044,2614,2975,5622,6484,6000,6927,4737,7780,6864,6737,4426,6903,5573,7697,4408,8554,9395,9161,9005,8823,11456,10122,9587,9235,9812,10018,11003,9381,10080,10262,10821,11076,11763,11358,12311,11494,16162,15917,15982,15683,16134,17082,15417,20131,19145,19886,26612,26309,25692,26942,26729,26850,26597,27470,28615,29057,32766,31626,31875,32351,33024,33250,33017,31597,28029,25629,25924,22772,23082,21599,21697,5334,4678,4162,3884,4249,4326,6864,6563,6507,7099,14247,15201,14617,14871,15240,16313,15413,15902,15722,16105,16811,16389,20559,20245,20544,6518,6515,6386,6625,6656,6777,6223,5957,5830,6888,5160,5991,5021,6563,5720,5472,5568,4958,5670,5218,6227,6514,6194,5096,5313,5104,5741,6455,6930,6088,5533,6690,6461,7043,6873,6244,7362,5890,7286,6699,7625,6121,6918,8339,6214,7479,7238,7716,6438,7270,7618,8176,8030,9191,7509,7186,8754,7914,7513,8128,9209,7766,7887,7797,9239,4967,7379,7723,7803,7191,7663,7549,7247,7090,7070,5077,4740,4302,3428,12896,11983,11876,12161,2671,2852,2416,2228,3317,2637,3192,2545,3053,1682,1523,2449,3032,1599,2648,2739,2273,1078,2090,1012,1447,801,1104,864,431,0,512,267,845
314,30250,29887,5343,5538,5961,6524,2809,1213,1024,2405,1689,1992,3783,3505,3426,3536,4014,3254,4542,3860,4091,3841,4346,4193,5064,4553,5020,5270,4947,5562,5701,5400,4834,5135,5448,5803,5356,2933,2041,28802,28996,29115,29289,29782,18370,18741,19254,19371,19596,20085,19588,20323,20027,20362,20827,20440,24371,29739,18175,18981,17245,23679,17904,23007,16218,16178,16625,16350,17041,16262,16939,16595,5899,7129,6787,7994,7661,7406,7122,7634,13843,4212,4100,5096,4756,3866,4417,4577,4874,5439,1951,1226,4099,2393,4194,2957,2994,6175,6487,6040,4450,3713,3159,3327,2803,3418,3135,2531,2243,2463,5110,5972,5488,6415,4225,7268,6352,6225,3914,6391,5061,7185,3896,8149,8990,8756,8600,8418,11051,9717,9182,8830,9407,9613,10598,8976,9675,9856,10416,10671,11358,10953,11906,11089,15757,15512,15577,15278,15729,16676,15011,19726,18740,19481,26206,25904,25287,26537,26324,26445,26192,27065,28210,28651,32360,31221,31470,31946,32619,32845,32612,31192,27624,25224,25519,22367,22677,21193,21291,4929,4273,3756,3479,3843,3921,7376,7075,7019,7611,13841,14796,14212,14465,14835,15908,15008,15497,15317,15700,16406,15984,20153,19840,20139,6006,6003,5874,6113,6144,6265,5711,5445,5318,6376,4648,5478,4509,6051,5208,4960,5056,4446,5158,4706,5715,6002,5681,4584,4800,4699,5236,6050,6418,5683,5128,6285,6056,6638,6468,5839,6957,5485,6881,6294,7220,5716,6513,7934,5808,7074,6832,7311,6033,6865,7213,7771,7625,8786,7103,6780,8349,7509,7108,7723,8804,7361,7481,7392,8834,5479,6867,7211,7291,6679,7151,7037,6735,6578,6558,4565,4228,3790,2916,12491,11578,11471,11755,2159,2340,1904,1716,2805,2125,2680,2033,2540,1170,1389,1937,2520,1087,2136,2227,1761,814,1578,969,935,539,592,352,450,512,0,387,440
315,30388,30026,5482,5676,6099,6662,3196,1600,1412,2792,2076,2379,4170,3892,3813,3923,4318,3392,4681,3998,4229,3979,4484,4331,5202,4692,5159,5409,5086,5700,5839,5538,4972,5274,5587,5942,5494,3320,2428,28940,29134,29254,29427,29921,18509,18880,19392,19510,19735,20223,19727,20461,20166,20501,20965,20578,24510,29878,18313,19120,17384,23818,18043,23146,16356,16317,16763,16488,17180,16400,17078,16733,6038,7267,6925,8133,7800,7545,7261,7772,13982,4350,4238,5234,4895,4005,4556,4716,5012,5577,1564,839,3712,2006,3807,3344,3381,5788,6099,5652,4063,3326,2772,3714,3190,3805,3522,2919,2489,2850,5497,6359,5875,6802,4612,7655,6739,6612,4301,6778,5448,7572,4283,8287,9128,8894,8739,8556,11190,9856,9320,8968,9545,9752,10736,9115,9814,9995,10555,10809,11497,11091,12044,11228,15895,15650,15715,15417,15868,16815,15150,19864,18878,19619,26345,26043,25425,26676,26462,26583,26330,27204,28348,28790,32499,31359,31608,32084,32757,32983,32751,31331,27762,25363,25657,22505,22815,21332,21430,5068,4412,3895,3618,3982,4060,6989,6688,6631,7224,13980,14934,14350,14604,14974,16046,15146,15635,15456,15839,16545,16122,20292,19978,20277,6393,6390,6261,6500,6531,6652,6098,5832,5705,6763,5035,5866,4896,6438,5595,5347,5443,4833,5545,5094,6102,6389,6069,4971,5188,4958,5616,6194,6806,5869,5285,6424,6194,6776,6607,5977,7095,5623,7019,6433,7359,5855,6651,8072,5947,7212,6971,7449,6172,7004,7352,7909,7764,8925,7242,6919,8487,7648,7246,7862,8942,7500,7620,7530,8972,5092,7254,7598,7678,7066,7538,7424,7122,6965,6945,4952,4615,4177,3303,12629,11717,11609,11894,2546,2727,2291,2103,3192,2512,3067,2420,2928,1557,1398,2324,2907,1474,2523,2614,2148,954,1965,887,1322,676,979,739,312,267,387,0,578
